transaction_id,posting_date,fiscal_year,fiscal_quarter,cost_center,department,expense_category,vendor_name,actual_amount_usd,actual_amount_inr,payment_status
TXN-2026005354,2026-05-23,2026,Q2,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,2885.47,275446.97,Settled
TXN-2026009983,2026-05-23,2026,Q2,CC-200,Marketing,Events & Sponsorships,Web Summit,3814.52,364134.08,Settled
TXN-2026014500,2026-05-23,2026,Q2,CC-300,Sales,CRM & Enablement Software,Salesforce,5166.3,493175.0,Settled
TXN-2026006839,2026-05-23,2026,Q2,CC-100,Engineering,DevOps Tooling,Datadog,7950.59,758963.32,Settled
TXN-2026014591,2026-05-23,2026,Q2,CC-300,Sales,Client Hospitality,Client Dining Partners,2737.82,261352.3,Settled
TXN-2026016930,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,WeWork,3353.32,320107.93,Settled
TXN-2026013006,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,6386.02,609609.47,Settled
TXN-2026014552,2026-05-23,2026,Q2,CC-300,Sales,CRM & Enablement Software,HubSpot,2411.59,230210.38,Pending
TXN-2026016960,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,Regus,8484.05,809887.41,Cleared
TXN-2026007095,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,CDW,8294.69,791811.11,Settled
TXN-2026021004,2026-05-23,2026,Q2,CC-600,Product & Design,UX Research & UserTesting,Maze,3092.63,295222.46,Cleared
TXN-2026005098,2026-05-23,2026,Q2,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,3340.13,318848.81,Settled
TXN-2026014632,2026-05-23,2026,Q2,CC-300,Sales,Client Hospitality,Hilton,11916.82,1137579.64,Cleared
TXN-2026010227,2026-05-23,2026,Q2,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,5525.66,527479.5,Cleared
TXN-2026012756,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Xactly,5267.3,502816.46,Cleared
TXN-2026017127,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,CBRE,2336.62,223053.75,Settled
TXN-2026000163,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Google Cloud,1433.15,136808.5,Settled
TXN-2026005994,2026-05-23,2026,Q2,CC-100,Engineering,DevOps Tooling,Datadog,3871.97,369618.26,Settled
TXN-2026009184,2026-05-23,2026,Q2,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,6375.24,608580.41,Settled
TXN-2026006854,2026-05-23,2026,Q2,CC-100,Engineering,DevOps Tooling,Atlassian,9972.65,951989.17,Settled
TXN-2026017194,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,CBRE,9154.53,873891.43,Settled
TXN-2026021433,2026-05-23,2026,Q2,CC-600,Product & Design,Prototyping Software,Figma,1362.85,130097.66,Settled
TXN-2026021418,2026-05-23,2026,Q2,CC-600,Product & Design,Prototyping Software,Adobe XD,2940.83,280731.63,Cleared
TXN-2026015234,2026-05-23,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,1846.51,176267.84,Settled
TXN-2026003692,2026-05-23,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,5404.62,515925.03,Cleared
TXN-2026008031,2026-05-23,2026,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,5453.48,520589.2,Settled
TXN-2026013540,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,7873.26,751581.4,Cleared
TXN-2026000029,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,3196.95,305180.85,Settled
TXN-2026024337,2026-05-23,2026,Q2,CC-700,Customer Success,Customer Advisory Board,Customer Research Partners,8068.88,770255.28,Settled
TXN-2026024369,2026-05-23,2026,Q2,CC-700,Customer Success,Customer Advisory Board,Four Seasons Hotels,4598.24,438947.99,Cleared
TXN-2026001746,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,4543.02,433676.69,Settled
TXN-2026008054,2026-05-23,2026,Q2,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,785.05,74940.87,Cleared
TXN-2026012401,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,1874.29,178919.72,Cleared
TXN-2026024426,2026-05-23,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Sendoso,2564.04,244763.26,Settled
TXN-2026008740,2026-05-23,2026,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,1630.79,155675.21,Settled
TXN-2026001699,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,1398.8,133529.45,Settled
TXN-2026024470,2026-05-23,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Sendoso,9339.54,891552.49,Settled
TXN-2026024473,2026-05-23,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,8677.34,828338.88,Cleared
TXN-2026014912,2026-05-23,2026,Q2,CC-300,Sales,Client Hospitality,Client Dining Partners,4228.41,403644.02,Cleared
TXN-2026002535,2026-05-23,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,4503.6,429913.66,Cleared
TXN-2026008201,2026-05-23,2026,Q2,CC-200,Marketing,Paid Performance Ads,Meta Ads,3194.02,304901.15,Pending
TXN-2026007878,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,CDW,11210.16,1070121.87,Settled
TXN-2026001578,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Google Cloud,4593.13,438460.19,Settled
TXN-2026007736,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Lenovo,17658.58,1685688.05,Settled
TXN-2026001519,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,2414.96,230532.08,Settled
TXN-2026004151,2026-05-23,2026,Q2,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,9507.81,907615.54,Settled
TXN-2026016492,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,WeWork,5477.71,522902.2,Settled
TXN-2026003325,2026-05-23,2026,Q2,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,1037.61,99050.25,Cleared
TXN-2026023774,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,9069.19,865744.88,Settled
TXN-2026013266,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,8037.49,767258.8,Settled
TXN-2026000234,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,1537.1,146731.57,Settled
TXN-2026022709,2026-05-23,2026,Q2,CC-600,Product & Design,Design Contractors,Design Contractor Pool,3907.25,372986.08,Settled
TXN-2026000236,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,10197.43,973446.67,Settled
TXN-2026013319,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,6039.5,576530.67,Settled
TXN-2026007872,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Lenovo,9760.84,931769.79,Settled
TXN-2026002080,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,AWS,4131.35,394378.67,Settled
TXN-2026010578,2026-05-23,2026,Q2,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,5650.22,539370.0,Settled
TXN-2026023852,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,1166.23,111328.32,Settled
TXN-2026011364,2026-05-23,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Creative Studio Partners,1462.51,139611.2,Settled
TXN-2026016511,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,Regus,6600.29,630063.68,Settled
TXN-2026015996,2026-05-23,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,2691.05,256887.63,Cleared
TXN-2026013324,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,4626.14,441611.32,Settled
TXN-2026022514,2026-05-23,2026,Q2,CC-600,Product & Design,Design Contractors,Design Contractor Pool,6662.1,635964.07,Settled
TXN-2026010657,2026-05-23,2026,Q2,CC-200,Marketing,Content & SEO Agencies,ContentWorks,4670.43,445839.25,Pending
TXN-2026014028,2026-05-23,2026,Q2,CC-300,Sales,CRM & Enablement Software,Gong,7093.52,677147.42,Settled
TXN-2026015292,2026-05-23,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,SAP,5078.0,484745.88,Cleared
TXN-2026001886,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,AWS,5049.86,482059.64,Settled
TXN-2026022488,2026-05-23,2026,Q2,CC-600,Product & Design,Design Contractors,Design Contractor Pool,3910.85,373329.74,Settled
TXN-2026016624,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,WeWork,748.63,71464.22,Settled
TXN-2026012308,2026-05-23,2026,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,1601.77,152904.96,Settled
TXN-2026016496,2026-05-23,2026,Q2,CC-400,Operations,Office Facilities & Lease,CBRE,3589.86,342688.04,Settled
TXN-2026022788,2026-05-23,2026,Q2,CC-600,Product & Design,Design Contractors,Design Contractor Pool,10328.12,985922.34,Settled
TXN-2026023577,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Intercom,2573.2,245637.67,Settled
TXN-2026023627,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Intercom,5467.35,521913.23,Cleared
TXN-2026024845,2026-05-23,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Snappy,6691.36,638757.23,Settled
TXN-2026015335,2026-05-23,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,4370.85,417241.34,Cleared
TXN-2026018475,2026-05-23,2026,Q2,CC-500,Finance & Legal,External Audit & Tax,Deloitte Tax,4925.15,470154.82,Cleared
TXN-2026023000,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Intercom,2113.48,201752.8,Settled
TXN-2026002729,2026-05-23,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,1513.02,144432.89,Settled
TXN-2026023008,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,1025.4,97884.68,Settled
TXN-2026016281,2026-05-23,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,2623.04,250395.4,Settled
TXN-2026023332,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Intercom,4424.5,422362.77,Settled
TXN-2026022119,2026-05-23,2026,Q2,CC-600,Product & Design,Design Contractors,Toptal,3608.92,344507.5,Cleared
TXN-2026008295,2026-05-23,2026,Q2,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,6150.93,587167.78,Settled
TXN-2026023354,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,2787.88,266131.02,Settled
TXN-2026007656,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Lenovo,4101.7,391548.28,Settled
TXN-2026023356,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,7501.75,716117.06,Cleared
TXN-2026004311,2026-05-23,2026,Q2,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,4124.89,393762.0,Settled
TXN-2026019263,2026-05-23,2026,Q2,CC-500,Finance & Legal,Legal Counsel & Retainers,Baker McKenzie,10099.81,964127.86,Settled
TXN-2026008356,2026-05-23,2026,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,7347.66,701407.62,Settled
TXN-2026010823,2026-05-23,2026,Q2,CC-200,Marketing,Content & SEO Agencies,ContentWorks,4061.59,387719.38,Settled
TXN-2026024692,2026-05-23,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Sendoso,2714.73,259148.13,Settled
TXN-2026023366,2026-05-23,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Intercom,2566.04,244954.18,Settled
TXN-2026001481,2026-05-23,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,4032.82,384973.0,Settled
TXN-2026007416,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Lenovo,977.21,93284.47,Pending
TXN-2026014100,2026-05-23,2026,Q2,CC-300,Sales,CRM & Enablement Software,Gong,740.88,70724.4,Settled
TXN-2026018115,2026-05-23,2026,Q2,CC-400,Operations,Professional Services,PwC,1520.12,145110.66,Settled
TXN-2026016157,2026-05-23,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,3460.25,330315.46,Settled
TXN-2026011248,2026-05-24,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,5984.34,571265.1,Cleared
TXN-2026006678,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,Atlassian,4055.9,387176.21,Cleared
TXN-2026003661,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,4443.37,424164.1,Settled
TXN-2026006846,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,5332.09,509001.31,Settled
TXN-2026007612,2026-05-24,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Technologies,6109.78,583239.6,Settled
TXN-2026011204,2026-05-24,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Creative Studio Partners,833.68,79583.09,Settled
TXN-2026002220,2026-05-24,2026,Q2,CC-100,Engineering,Cloud Infrastructure,AWS,7261.33,693166.56,Settled
TXN-2026015998,2026-05-24,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,SAP,2956.96,282271.4,Settled
TXN-2026002232,2026-05-24,2026,Q2,CC-100,Engineering,Cloud Infrastructure,AWS,2193.25,209367.64,Settled
TXN-2026018108,2026-05-24,2026,Q2,CC-400,Operations,Professional Services,PwC,2588.95,247141.17,Cleared
TXN-2026003623,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,2443.31,233238.37,Settled
TXN-2026012720,2026-05-24,2026,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,10748.97,1026096.68,Settled
TXN-2026023880,2026-05-24,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,3625.16,346057.77,Settled
TXN-2026021331,2026-05-24,2026,Q2,CC-600,Product & Design,Prototyping Software,Miro,5539.67,528816.9,Cleared
TXN-2026005250,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,7866.65,750950.41,Settled
TXN-2026023248,2026-05-24,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Intercom,1587.8,151571.39,Pending
TXN-2026015017,2026-05-24,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,SAP,8607.38,821660.49,Settled
TXN-2026000688,2026-05-24,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,3566.99,340504.87,Cleared
TXN-2026000133,2026-05-24,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Google Cloud,3801.61,362901.69,Settled
TXN-2026016952,2026-05-24,2026,Q2,CC-400,Operations,Office Facilities & Lease,WeWork,5156.07,492198.44,Cleared
TXN-2026012963,2026-05-24,2026,Q2,CC-300,Sales,Commissions & Incentives,Xactly,11649.1,1112023.09,Cleared
TXN-2026011245,2026-05-24,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe,1399.73,133618.23,Settled
TXN-2026005318,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,Datadog,5026.64,479843.05,Settled
TXN-2026023291,2026-05-24,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,3165.47,302175.77,Settled
TXN-2026005019,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,10926.63,1043056.1,Settled
TXN-2026012243,2026-05-24,2026,Q2,CC-300,Sales,Commissions & Incentives,Xactly,2508.26,239438.5,Settled
TXN-2026002693,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,7163.87,683863.03,Settled
TXN-2026015191,2026-05-24,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,1580.81,150904.12,Settled
TXN-2026002540,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,1974.24,188460.95,Settled
TXN-2026009912,2026-05-24,2026,Q2,CC-200,Marketing,Events & Sponsorships,SaaStr Events,1661.95,158649.75,Settled
TXN-2026006962,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,10919.55,1042380.24,Settled
TXN-2026019341,2026-05-24,2026,Q2,CC-500,Finance & Legal,Legal Counsel & Retainers,Regional Counsel,7515.32,717412.45,Cleared
TXN-2026016461,2026-05-24,2026,Q2,CC-400,Operations,Office Facilities & Lease,WeWork,2456.65,234511.81,Settled
TXN-2026005508,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,Atlassian,5108.02,487611.59,Cleared
TXN-2026002666,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,3282.43,313340.77,Cleared
TXN-2026008761,2026-05-24,2026,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,5347.21,510444.67,Settled
TXN-2026023519,2026-05-24,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Intercom,2373.14,226539.94,Settled
TXN-2026002594,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,7473.9,713458.49,Settled
TXN-2026021520,2026-05-24,2026,Q2,CC-600,Product & Design,Prototyping Software,Figma,9800.43,935549.05,Settled
TXN-2026015225,2026-05-24,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,3563.62,340183.17,Settled
TXN-2026005507,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,Datadog,2989.22,285350.94,Settled
TXN-2026018077,2026-05-24,2026,Q2,CC-400,Operations,Professional Services,KPMG,4446.31,424444.75,Settled
TXN-2026023475,2026-05-24,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,1033.58,98665.55,Settled
TXN-2026004973,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,1852.6,176849.2,Cleared
TXN-2026003201,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,6150.38,587115.27,Settled
TXN-2026005359,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,4955.49,473051.08,Settled
TXN-2026023532,2026-05-24,2026,Q2,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,4920.57,469717.61,Cleared
TXN-2026011953,2026-05-24,2026,Q2,CC-300,Sales,Travel & Entertainment,American Airlines,4159.37,397053.46,Settled
TXN-2026014048,2026-05-24,2026,Q2,CC-300,Sales,CRM & Enablement Software,HubSpot,6234.34,595130.1,Settled
TXN-2026021597,2026-05-24,2026,Q2,CC-600,Product & Design,Prototyping Software,Figma,7971.59,760967.98,Settled
TXN-2026018060,2026-05-24,2026,Q2,CC-400,Operations,Professional Services,PwC,5519.46,526887.65,Cleared
TXN-2026019973,2026-05-24,2026,Q2,CC-500,Finance & Legal,Treasury & Bank Fees,JPMorgan Chase,962.53,91883.11,Settled
TXN-2026011155,2026-05-24,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe,4429.92,422880.16,Pending
TXN-2026013381,2026-05-24,2026,Q2,CC-300,Sales,Commissions & Incentives,Xactly,2982.97,284754.32,Settled
TXN-2026022860,2026-05-24,2026,Q2,CC-600,Product & Design,Design Contractors,Toptal,4879.32,465779.89,Cleared
TXN-2026008771,2026-05-24,2026,Q2,CC-200,Marketing,Paid Performance Ads,Meta Ads,2626.33,250709.46,Cleared
TXN-2026006745,2026-05-24,2026,Q2,CC-100,Engineering,DevOps Tooling,Atlassian,11222.72,1071320.85,Settled
TXN-2026021575,2026-05-24,2026,Q2,CC-600,Product & Design,Prototyping Software,Miro,1549.64,147928.63,Settled
TXN-2026013442,2026-05-24,2026,Q2,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,5885.24,561805.01,Settled
TXN-2026018104,2026-05-24,2026,Q2,CC-400,Operations,Professional Services,PwC,5642.48,538631.14,Settled
TXN-2026008829,2026-05-24,2026,Q2,CC-200,Marketing,Paid Performance Ads,Meta Ads,2778.88,265271.88,Settled
TXN-2026004583,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,803.29,76682.06,Pending
TXN-2026000300,2026-05-24,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,1830.75,174763.4,Settled
TXN-2026024269,2026-05-24,2026,Q2,CC-700,Customer Success,Customer Advisory Board,Customer Research Partners,6182.05,590138.49,Settled
TXN-2026010490,2026-05-24,2026,Q2,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,2355.76,224880.85,Pending
TXN-2026007229,2026-05-24,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Lenovo,3971.25,379095.52,Settled
TXN-2026011714,2026-05-24,2026,Q2,CC-300,Sales,Travel & Entertainment,Uber for Business,2228.59,212741.2,Settled
TXN-2026020303,2026-05-24,2026,Q2,CC-500,Finance & Legal,Payroll Processing,Paychex,5481.75,523287.86,Settled
TXN-2026018380,2026-05-24,2026,Q2,CC-400,Operations,Professional Services,Deloitte Advisory,1648.63,157378.22,Settled
TXN-2026015786,2026-05-24,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,SAP,5542.63,529099.46,Settled
TXN-2026012842,2026-05-24,2026,Q2,CC-300,Sales,Commissions & Incentives,Xactly,1947.58,185915.99,Settled
TXN-2026024886,2026-05-24,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,3096.26,295568.98,Settled
TXN-2026022360,2026-05-24,2026,Q2,CC-600,Product & Design,Design Contractors,Toptal,2298.68,219431.99,Cleared
TXN-2026015746,2026-05-24,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,SAP,6379.41,608978.48,Settled
TXN-2026010460,2026-05-24,2026,Q2,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,19191.59,1832029.18,Settled
TXN-2026015725,2026-05-24,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,4044.23,386062.2,Settled
TXN-2026017404,2026-05-24,2026,Q2,CC-400,Operations,Logistics & Shipping,UPS,4582.7,437464.54,Settled
TXN-2026004612,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,3942.13,376315.73,Cleared
TXN-2026011528,2026-05-24,2026,Q2,CC-300,Sales,Travel & Entertainment,Uber for Business,6919.81,660565.06,Settled
TXN-2026011646,2026-05-24,2026,Q2,CC-300,Sales,Travel & Entertainment,American Airlines,4238.77,404632.98,Settled
TXN-2026024554,2026-05-24,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,5198.08,496208.72,Cleared
TXN-2026001531,2026-05-24,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,7784.41,743099.78,Settled
TXN-2026010605,2026-05-24,2026,Q2,CC-200,Marketing,Content & SEO Agencies,SearchLab,1297.68,123876.53,Settled
TXN-2026008246,2026-05-24,2026,Q2,CC-200,Marketing,Paid Performance Ads,Meta Ads,9124.56,871030.5,Settled
TXN-2026014372,2026-05-24,2026,Q2,CC-300,Sales,CRM & Enablement Software,Gong,5906.31,563816.35,Cleared
